identifier	lang_code	gloss	transcription_norm	ipa	residual
rosettaproject_bhg_swadesh-1	bhg	you two	imo ete tote	imo ete tote	
rosettaproject_bhg_swadesh-1	bhg	you two	imotote	imotote	
rosettaproject_chy_swadesh-1	chy	all	mâhe-	mâhe-	â
rosettaproject_chy_swadesh-1	chy	and	naa	naa	
rosettaproject_chy_swadesh-1	chy	animal	hova	hova	
rosettaproject_chy_swadesh-1	chy	ashes	paa\e	paa\e	\
rosettaproject_chy_swadesh-1	chy	back	ma\pa\o	ma\pa\o	\
rosettaproject_chy_swadesh-1	chy	bad	Ehavêseva\e.	Ehavêseva\e.	\ê
rosettaproject_chy_swadesh-1	chy	bark	hetone\ke	hetone\ke	\
rosettaproject_chy_swadesh-1	chy	because	tsehve\-	tsehve\-	\
rosettaproject_chy_swadesh-1	chy	belly	matonêše	matonêʃe	ê
rosettaproject_chy_swadesh-1	chy	big	Etâhpe\o.	Etâhpe\o.	\â
rosettaproject_chy_swadesh-1	chy	bird	ve\kese	ve\kese	\
rosettaproject_chy_swadesh-1	chy	bite	Eahanomoho.	Eahanomoho.	
rosettaproject_chy_swadesh-1	chy	black	Emo\ôhtavo.	Emo\ôhtavo.	\ô
rosettaproject_chy_swadesh-1	chy	blood	ma\e	ma\e	\
rosettaproject_chy_swadesh-1	chy	bone	he\ko	he\ko	\
rosettaproject_chy_swadesh-1	chy	breast	matanane	matanane	
rosettaproject_chy_swadesh-1	chy	breathe	Eomotome.	Eomotome.	
rosettaproject_chy_swadesh-1	chy	burn	Eexo\ase.	Eexo\ase.	\
rosettaproject_chy_swadesh-1	chy	child	ka\êškone	ka\êʃkone	\ê
rosettaproject_chy_swadesh-1	chy	cloud	vo\e	vo\e	\
rosettaproject_chy_swadesh-1	chy	cold	Etoneto.	Etoneto.	
rosettaproject_chy_swadesh-1	chy	come	Eho\ehne.	Eho\ehne.	\
rosettaproject_chy_swadesh-1	chy	count	Ehoestone.	Ehoestone.	
rosettaproject_chy_swadesh-1	chy	cut	Etsêhetâsoho.	Etsêhetâsoho.	âê
rosettaproject_chy_swadesh-1	chy	day	eše	eʃe	
rosettaproject_chy_swadesh-1	chy	die	Enaa\e.	Enaa\e.	\
rosettaproject_chy_swadesh-1	chy	dig	Emenôhene.	Emenôhene.	ô
rosettaproject_chy_swadesh-1	chy	dirty	Eho\soto.	Eho\soto.	\
rosettaproject_chy_swadesh-1	chy	dog	oeškese	oeʃkese	
rosettaproject_chy_swadesh-1	chy	drink	Emane.	Emane.	
rosettaproject_chy_swadesh-1	chy	dry	Eo\o.	Eo\o.	\
rosettaproject_chy_swadesh-1	chy	dull	Enêxahpo	Enêxahpo	ê
rosettaproject_chy_swadesh-1	chy	dust	heše\ke	heʃe\ke	\
rosettaproject_chy_swadesh-1	chy	ear	mâhtovoo\ôtse	mâhtovoo\ôtse	\âô
rosettaproject_chy_swadesh-1	chy	earth	ho\e	ho\e	\
rosettaproject_chy_swadesh-1	chy	eat	Emesehe.	Emesehe.	
rosettaproject_chy_swadesh-1	chy	egg	vovôtse	vovôtse	ô
rosettaproject_chy_swadesh-1	chy	eye	ma\exa	ma\exa	\
rosettaproject_chy_swadesh-1	chy	far	haa\êše	haa\êʃe	\ê
rosettaproject_chy_swadesh-1	chy	fat (n.)	vetšêške	vetʃêʃke	ê
rosettaproject_chy_swadesh-1	chy	father	neho\eehe	neho\eehe	\
rosettaproject_chy_swadesh-1	chy	fear	Ee\tohtahe.	Ee\tohtahe.	\
rosettaproject_chy_swadesh-1	chy	feather	mee\e	mee\e	\
rosettaproject_chy_swadesh-1	chy	few	tôhkomo	tôhkomo	ô
rosettaproject_chy_swadesh-1	chy	fight	Emeoto.	Emeoto.	
rosettaproject_chy_swadesh-1	chy	fingernail	mâhtoohevo	mâhtoohevo	â
rosettaproject_chy_swadesh-1	chy	fire	ho\esta	ho\esta	\
rosettaproject_chy_swadesh-1	chy	fish	noma\he	noma\he	\
rosettaproject_chy_swadesh-1	chy	five	noho	noho	
rosettaproject_chy_swadesh-1	chy	float	Eamoe\o.	Eamoe\o.	\
rosettaproject_chy_swadesh-1	chy	flow	Eame\sevo.	Eame\sevo.	\
rosettaproject_chy_swadesh-1	chy	flower	vehpôtse	vehpôtse	ô
rosettaproject_chy_swadesh-1	chy	fly (v.)	Eame\ha.	Eame\ha.	\
rosettaproject_chy_swadesh-1	chy	fog	ma\eno enêhpoese	ma\eno enêhpoese	\ê
rosettaproject_chy_swadesh-1	chy	four	neve	neve	
rosettaproject_chy_swadesh-1	chy	full	Eo\otomo\ena.	Eo\otomo\ena.	\
rosettaproject_chy_swadesh-1	chy	give	Emea\e.	Emea\e.	\
rosettaproject_chy_swadesh-1	chy	good	Epeva\e.	Epeva\e.	\
rosettaproject_chy_swadesh-1	chy	grass	mo\e\êstse	mo\e\êstse	\ê
rosettaproject_chy_swadesh-1	chy	green	Ehoxo\ôhtsevo.	Ehoxo\ôhtsevo.	\ô
rosettaproject_chy_swadesh-1	chy	guts	ve\keonešêstse	ve\keoneʃêstse	\ê
rosettaproject_chy_swadesh-1	chy	hair	me\ko	me\ko	\
rosettaproject_chy_swadesh-1	chy	hand	ma\ahtse	ma\ahtse	\
rosettaproject_chy_swadesh-1	chy	he	e-	e-	
rosettaproject_chy_swadesh-1	chy	head	me\ko	me\ko	\
rosettaproject_chy_swadesh-1	chy	hear	Enestomone.	Enestomone.	
rosettaproject_chy_swadesh-1	chy	heart	hesta	hesta	
rosettaproject_chy_swadesh-1	chy	heavy	Ehaanano.	Ehaanano.	
rosettaproject_chy_swadesh-1	chy	here	tsêheohe	tsêheohe	ê
rosettaproject_chy_swadesh-1	chy	hit	Eoomoho.	Eoomoho.	
rosettaproject_chy_swadesh-1	chy	hold	Etoenoho.	Etoenoho.	
rosettaproject_chy_swadesh-1	chy	horn	vevêstse	vevêstse	ê
rosettaproject_chy_swadesh-1	chy	how	tonêše-	tonêʃe-	ê
rosettaproject_chy_swadesh-1	chy	hunt	Eemôhone.	Eemôhone.	ô
rosettaproject_chy_swadesh-1	chy	husband	Ehe\hevohta.	Ehe\hevohta.	\
rosettaproject_chy_swadesh-1	chy	husband	matsenoono	matsenoono	
rosettaproject_chy_swadesh-1	chy	husband	tsevestoemose	tsevestoemose	
rosettaproject_chy_swadesh-1	chy	i	na-	na-	
rosettaproject_chy_swadesh-1	chy	ice	ma\ome	ma\ome	\
rosettaproject_chy_swadesh-1	chy	if	mâhve\-	mâhve\-	\â
rosettaproject_chy_swadesh-1	chy	kill	Ena\hoho.	Ena\hoho.	\
rosettaproject_chy_swadesh-1	chy	knee	manêstane	manêstane	ê
rosettaproject_chy_swadesh-1	chy	know	Ehene\ena.	Ehene\ena.	\
rosettaproject_chy_swadesh-1	chy	laugh	Ehohatse.	Ehohatse.	
rosettaproject_chy_swadesh-1	chy	leaf	vehpôtse	vehpôtse	ô
rosettaproject_chy_swadesh-1	chy	left	henamosesto	henamosesto	
rosettaproject_chy_swadesh-1	chy	leg	mâhtse\ko	mâhtse\ko	\â
rosettaproject_chy_swadesh-1	chy	lie	Ešeeše.	Eʃeeʃe.	
rosettaproject_chy_swadesh-1	chy	live	Eametanene.	Eametanene.	
rosettaproject_chy_swadesh-1	chy	live	Evo\êstaneheve.	Evo\êstaneheve.	\ê
rosettaproject_chy_swadesh-1	chy	liver	he\e	he\e	\
rosettaproject_chy_swadesh-1	chy	long	Ehaa\eso.	Ehaa\eso.	\
rosettaproject_chy_swadesh-1	chy	louse	mâhtaeme	mâhtaeme	â
rosettaproject_chy_swadesh-1	chy	man	hetane	hetane	
rosettaproject_chy_swadesh-1	chy	many	haesto	haesto	
rosettaproject_chy_swadesh-1	chy	meat	ho\evohkôtse	ho\evohkôtse	\ô
rosettaproject_chy_swadesh-1	chy	moon	taa\eeše\he	taa\eeʃe\he	\
rosettaproject_chy_swadesh-1	chy	mother	nahko\oeehe	nahko\oeehe	\
rosettaproject_chy_swadesh-1	chy	mouth	mahtse	mahtse	
rosettaproject_chy_swadesh-1	chy	name	vehestôtse	vehestôtse	ô
rosettaproject_chy_swadesh-1	chy	near	a\e	a\e	\
rosettaproject_chy_swadesh-1	chy	neck	he\ôtse	he\ôtse	\ô
rosettaproject_chy_swadesh-1	chy	new	Emona\e.	Emona\e.	\
rosettaproject_chy_swadesh-1	chy	night	taa\e	taa\e	\
rosettaproject_chy_swadesh-1	chy	nose	ma\evo	ma\evo	\
rosettaproject_chy_swadesh-1	chy	not	saa-	saa-	
rosettaproject_chy_swadesh-1	chy	not	sáa-	sáa-	á
rosettaproject_chy_swadesh-1	chy	not	xxx	xxx	
rosettaproject_chy_swadesh-1	chy	old	Eena\he.	Eena\he.	\
rosettaproject_chy_swadesh-1	chy	one	na\êstse	na\êstse	\ê
rosettaproject_chy_swadesh-1	chy	other	Eneta\e.	Eneta\e.	\
rosettaproject_chy_swadesh-1	chy	person	vo\êstane	vo\êstane	\ê
rosettaproject_chy_swadesh-1	chy	play	Eevo\soo\e.	Eevo\soo\e.	\
rosettaproject_chy_swadesh-1	chy	pull	Eheseetoho.	Eheseetoho.	
rosettaproject_chy_swadesh-1	chy	rain	Ehoo\koho.	Ehoo\koho.	\
rosettaproject_chy_swadesh-1	chy	red	Ema\o.	Ema\o.	\
rosettaproject_chy_swadesh-1	chy	right	hestseamaxesto	hestseamaxesto	
rosettaproject_chy_swadesh-1	chy	river	o\he\e	o\he\e	\
rosettaproject_chy_swadesh-1	chy	road	meo\o	meo\o	\
rosettaproject_chy_swadesh-1	chy	root	hesotseve	hesotseve	
rosettaproject_chy_swadesh-1	chy	rope	heevaho	heevaho	
rosettaproject_chy_swadesh-1	chy	rotten	Ehoxeotse.	Ehoxeotse.	
rosettaproject_chy_swadesh-1	chy	round	Eonestahko.	Eonestahko.	
rosettaproject_chy_swadesh-1	chy	salt	vohpoma\ôhtse	vohpoma\ôhtse	\ô
rosettaproject_chy_swadesh-1	chy	sand	heseovo\e	heseovo\e	\
rosettaproject_chy_swadesh-1	chy	say	Ehevoo\o.	Ehevoo\o.	\
rosettaproject_chy_swadesh-1	chy	see	Evoosane.	Evoosane.	
rosettaproject_chy_swadesh-1	chy	sew	Ehahpeno\e.	Ehahpeno\e.	\
rosettaproject_chy_swadesh-1	chy	short	Ekâhkono.	Ekâhkono.	â
rosettaproject_chy_swadesh-1	chy	short	Etšêhe\kêstahe.	Etʃêhe\kêstahe.	\ê
rosettaproject_chy_swadesh-1	chy	sing	Enemene.	Enemene.	
rosettaproject_chy_swadesh-1	chy	sit	Eamonoo\e.	Eamonoo\e.	\
rosettaproject_chy_swadesh-1	chy	skin	vôhta\se	vôhta\se	\ô
rosettaproject_chy_swadesh-1	chy	sleep	Enaootse.	Enaootse.	
rosettaproject_chy_swadesh-1	chy	small	Etšêške\o.	Etʃêʃke\o.	\ê
rosettaproject_chy_swadesh-1	chy	smell	Ematone.	Ematone.	
rosettaproject_chy_swadesh-1	chy	smoke	veno\taeše	veno\taeʃe	\
rosettaproject_chy_swadesh-1	chy	smooth	Eheso\xo.	Eheso\xo.	\
rosettaproject_chy_swadesh-1	chy	snake	še\šenovôtse	ʃe\ʃenovôtse	\ô
rosettaproject_chy_swadesh-1	chy	snow	hesta\se	hesta\se	\
rosettaproject_chy_swadesh-1	chy	some	hosêstse	hosêstse	ê
rosettaproject_chy_swadesh-1	chy	spit	Eestova.	Eestova.	
rosettaproject_chy_swadesh-1	chy	spit	Eoese\hana.	Eoese\hana.	\
rosettaproject_chy_swadesh-1	chy	split	Eo\xeotse.	Eo\xeotse.	\
rosettaproject_chy_swadesh-1	chy	stab	Eovane\eoestôhnoho.	Eovane\eoestôhnoho.	\ô
rosettaproject_chy_swadesh-1	chy	stand	Enee\e.	Enee\e.	\
rosettaproject_chy_swadesh-1	chy	star	hotohke	hotohke	
rosettaproject_chy_swadesh-1	chy	stick	kamaxe	kamaxe	
rosettaproject_chy_swadesh-1	chy	stone	ho\honaa\e	ho\honaa\e	\
rosettaproject_chy_swadesh-1	chy	straight	Exanovo.	Exanovo.	
rosettaproject_chy_swadesh-1	chy	sun	eše\he	eʃe\he	\
rosettaproject_chy_swadesh-1	chy	swim	Etoo\hame.	Etoo\hame.	\
rosettaproject_chy_swadesh-1	chy	tail	heheva\xe	heheva\xe	\
rosettaproject_chy_swadesh-1	chy	that	ha\tohe	ha\tohe	\
rosettaproject_chy_swadesh-1	chy	there	nêheohe	nêheohe	ê
rosettaproject_chy_swadesh-1	chy	they	e- ... o\o	e- ... o\o	\
rosettaproject_chy_swadesh-1	chy	thick	Etonoto	Etonoto	
rosettaproject_chy_swadesh-1	chy	think	Eoo\hetano.	Eoo\hetano.	\
rosettaproject_chy_swadesh-1	chy	this	he\tohe	he\tohe	\
rosettaproject_chy_swadesh-1	chy	thou	ne-	ne-	
rosettaproject_chy_swadesh-1	chy	three	na\he	na\he	\
rosettaproject_chy_swadesh-1	chy	tie	Etoo\toho.	Etoo\toho.	\
rosettaproject_chy_swadesh-1	chy	tongue	vetanove	vetanove	
rosettaproject_chy_swadesh-1	chy	tooth	vee\êse	vee\êse	\ê
rosettaproject_chy_swadesh-1	chy	tree	hoohtsêstse	hoohtsêstse	ê
rosettaproject_chy_swadesh-1	chy	two	neše	neʃe	
rosettaproject_chy_swadesh-1	chy	vomit	Eheheotseotse.	Eheheotseotse.	
rosettaproject_chy_swadesh-1	chy	walk	Eamehne.	Eamehne.	
rosettaproject_chy_swadesh-1	chy	warm	Eexovo.	Eexovo.	
rosettaproject_chy_swadesh-1	chy	wash	Enêše\hanene.	Enêʃe\hanene.	\ê
rosettaproject_chy_swadesh-1	chy	water	mahpe	mahpe	
rosettaproject_chy_swadesh-1	chy	we	na- ... me	na- ... me	
rosettaproject_chy_swadesh-1	chy	we	ne- ... ma	ne- ... ma	
rosettaproject_chy_swadesh-1	chy	we	xxx	xxx	
rosettaproject_chy_swadesh-1	chy	wet	Ehe\koova.	Ehe\koova.	\
rosettaproject_chy_swadesh-1	chy	what	henova\e	henova\e	\
rosettaproject_chy_swadesh-1	chy	when	tone\še	tone\ʃe	\
rosettaproject_chy_swadesh-1	chy	where	tosa\e	tosa\e	\
rosettaproject_chy_swadesh-1	chy	white	Evo\komo.	Evo\komo.	\
rosettaproject_chy_swadesh-1	chy	who	nevaahe	nevaahe	
rosettaproject_chy_swadesh-1	chy	wide	Ehaahpe\eotse.	Ehaahpe\eotse.	\
rosettaproject_chy_swadesh-1	chy	wide	Etonovo.	Etonovo.	
rosettaproject_chy_swadesh-1	chy	wife	tsevestoemose	tsevestoemose	
rosettaproject_chy_swadesh-1	chy	wind	Ehaa\ha.	Ehaa\ha.	\
rosettaproject_chy_swadesh-1	chy	woman	he\e	he\e	\
rosettaproject_chy_swadesh-1	chy	year	aa\e	aa\e	\
rosettaproject_chy_swadesh-1	chy	yellow	Eheovo.	Eheovo.	
rosettaproject_chy_swadesh-1	chy	you	ne- ... me	ne- ... me	
rosettaproject_kzf_swadesh-1	kzf	all	pura-pura	pura-pura	
rosettaproject_kzf_swadesh-1	kzf	and	pade	pade	
rosettaproject_kzf_swadesh-1	kzf	animal	binata	binata	
rosettaproject_kzf_swadesh-1	kzf	ashes	avu	avu	
rosettaproject_kzf_swadesh-1	kzf	back	beŋo	beŋo	
rosettaproject_kzf_swadesh-1	kzf	bad	na-[ǰaa]	na-[d͡ʒaa]	
rosettaproject_kzf_swadesh-1	kzf	bark	kuliⁿgayu	kuliⁿgayu	
rosettaproject_kzf_swadesh-1	kzf	because	[sabana]	[sabana]	
rosettaproject_kzf_swadesh-1	kzf	belly	taʔi	taʔi	
rosettaproject_kzf_swadesh-1	kzf	bird	toñǰi	toɲd͡ʒi	
rosettaproject_kzf_swadesh-1	kzf	bite	na-ŋgiki (kiki)	na-ŋgiki (kiki)	
rosettaproject_kzf_swadesh-1	kzf	black	na-vuri	na-vuri	
rosettaproject_kzf_swadesh-1	kzf	blood	lei	lei	
rosettaproject_kzf_swadesh-1	kzf	blow	nan-tavui	nan-tavui	
rosettaproject_kzf_swadesh-1	kzf	bone	vuku	vuku	
rosettaproject_kzf_swadesh-1	kzf	breast	susu	susu	
rosettaproject_kzf_swadesh-1	kzf	breathe	nosa	nosa	
rosettaproject_kzf_swadesh-1	kzf	burn	nan-tuⁿ̃ǰu	nan-tuⁿ̃d͡ʒu	
rosettaproject_kzf_swadesh-1	kzf	child	ana	ana	
rosettaproject_kzf_swadesh-1	kzf	cloud	kulimu	kulimu	
rosettaproject_kzf_swadesh-1	kzf	cold	na-leni	na-leni	
rosettaproject_kzf_swadesh-1	kzf	come	mayi	mayi	
rosettaproject_kzf_swadesh-1	kzf	correct	na-kono	na-kono	
rosettaproject_kzf_swadesh-1	kzf	count	noⁿba-bila	noⁿba-bila	
rosettaproject_kzf_swadesh-1	kzf	cut	noⁿba-koto	noⁿba-koto	
rosettaproject_kzf_swadesh-1	kzf	die	na-mate	na-mate	
rosettaproject_kzf_swadesh-1	kzf	dig	no-kae	no-kae	
rosettaproject_kzf_swadesh-1	kzf	dirty	na-depu	na-depu	
rosettaproject_kzf_swadesh-1	kzf	dog	asu	asu	
rosettaproject_kzf_swadesh-1	kzf	drink	naŋ-inu	naŋ-inu	
rosettaproject_kzf_swadesh-1	kzf	dry	na-ŋau	na-ŋau	
rosettaproject_kzf_swadesh-1	kzf	dull	na-ⁿgulu	na-ⁿgulu	
rosettaproject_kzf_swadesh-1	kzf	dust	sovu	sovu	
rosettaproject_kzf_swadesh-1	kzf	ear	taliŋa	taliŋa	
rosettaproject_kzf_swadesh-1	kzf	earth	tana	tana	
rosettaproject_kzf_swadesh-1	kzf	egg	tolu	tolu	
rosettaproject_kzf_swadesh-1	kzf	empty	na-boa	na-boa	
rosettaproject_kzf_swadesh-1	kzf	eye	mata	mata	
rosettaproject_kzf_swadesh-1	kzf	fall	čara	t͡ʃara	
rosettaproject_kzf_swadesh-1	kzf	far	na-kavao	na-kavao	
rosettaproject_kzf_swadesh-1	kzf	fat (n.)	lomu	lomu	
rosettaproject_kzf_swadesh-1	kzf	father	uma	uma	
rosettaproject_kzf_swadesh-1	kzf	fear	eka	eka	
rosettaproject_kzf_swadesh-1	kzf	few	na-kura	na-kura	
rosettaproject_kzf_swadesh-1	kzf	fingernail	nama-kukūnu	nama-kukūnu	ū
rosettaproject_kzf_swadesh-1	kzf	fire	apu	apu	
rosettaproject_kzf_swadesh-1	kzf	fish	bau	bau	
rosettaproject_kzf_swadesh-1	kzf	five	alima	alima	
rosettaproject_kzf_swadesh-1	kzf	float	nem-baya	nem-baya	
rosettaproject_kzf_swadesh-1	kzf	flow	no-ili	no-ili	
rosettaproject_kzf_swadesh-1	kzf	flower	buŋa	buŋa	
rosettaproject_kzf_swadesh-1	kzf	fly (v.)	ne-{m}bua	ne-{m}bua	
rosettaproject_kzf_swadesh-1	kzf	fog	kulimu ⁿgapu	kulimu ⁿgapu	
rosettaproject_kzf_swadesh-1	kzf	foot	kada	kada	
rosettaproject_kzf_swadesh-1	kzf	forest	paŋale	paŋale	
rosettaproject_kzf_swadesh-1	kzf	four	aⁿpa	aⁿpa	
rosettaproject_kzf_swadesh-1	kzf	frog	tuⁿpa	tuⁿpa	
rosettaproject_kzf_swadesh-1	kzf	fruit	vua	vua	
rosettaproject_kzf_swadesh-1	kzf	full	na-ponu	na-ponu	
rosettaproject_kzf_swadesh-1	kzf	give	no{m}ba-vai	no{m}ba-vai	
rosettaproject_kzf_swadesh-1	kzf	good	na-belo	na-belo	
rosettaproject_kzf_swadesh-1	kzf	grass	kavoko	kavoko	
rosettaproject_kzf_swadesh-1	kzf	green	na-ramata	na-ramata	
rosettaproject_kzf_swadesh-1	kzf	guts	taʔi tina	taʔi tina	
rosettaproject_kzf_swadesh-1	kzf	hair	vulu voʔo	vulu voʔo	
rosettaproject_kzf_swadesh-1	kzf	hand	pale	pale	
rosettaproject_kzf_swadesh-1	kzf	he	iʔa	iʔa	
rosettaproject_kzf_swadesh-1	kzf	head	baleⁿga	baleⁿga	
rosettaproject_kzf_swadesh-1	kzf	hear	naŋ-epe	naŋ-epe	
rosettaproject_kzf_swadesh-1	kzf	heart	sule	sule	
rosettaproject_kzf_swadesh-1	kzf	heavy	na-tomo	na-tomo	
rosettaproject_kzf_swadesh-1	kzf	hit	noⁿba-boba	noⁿba-boba	
rosettaproject_kzf_swadesh-1	kzf	horn	taⁿdu	taⁿdu	
rosettaproject_kzf_swadesh-1	kzf	how	ivenu	ivenu	
rosettaproject_kzf_swadesh-1	kzf	hunt	no-asu	no-asu	
rosettaproject_kzf_swadesh-1	kzf	husband	roŋo	roŋo	
rosettaproject_kzf_swadesh-1	kzf	i	aku	aku	
rosettaproject_kzf_swadesh-1	kzf	ice	[es]	[es]	
rosettaproject_kzf_swadesh-1	kzf	if	ane	ane	
rosettaproject_kzf_swadesh-1	kzf	in	ri ara	ri ara	
rosettaproject_kzf_swadesh-1	kzf	kill	no-ⁿpatesi	no-ⁿpatesi	
rosettaproject_kzf_swadesh-1	kzf	knee	vukotu	vukotu	
rosettaproject_kzf_swadesh-1	kzf	know	naⁿginĵani (nǰani)	naⁿginĵani (nd͡ʒani)	ĵ
rosettaproject_kzf_swadesh-1	kzf	lake	rano	rano	
rosettaproject_kzf_swadesh-1	kzf	large	na-bete	na-bete	
rosettaproject_kzf_swadesh-1	kzf	laugh	no-ŋiri	no-ŋiri	
rosettaproject_kzf_swadesh-1	kzf	leaf	tava	tava	
rosettaproject_kzf_swadesh-1	kzf	left	ⁿǰidi	ⁿd͡ʒidi	
rosettaproject_kzf_swadesh-1	kzf	leg	kada	kada	
rosettaproject_kzf_swadesh-1	kzf	lie	mo-ti-balato	mo-ti-balato	
rosettaproject_kzf_swadesh-1	kzf	live	na-tuvu	na-tuvu	
rosettaproject_kzf_swadesh-1	kzf	liver	ate	ate	
rosettaproject_kzf_swadesh-1	kzf	long	na-ⁿdate	na-ⁿdate	
rosettaproject_kzf_swadesh-1	kzf	louse	kutu	kutu	
rosettaproject_kzf_swadesh-1	kzf	man	laŋgai	laŋgai	
rosettaproject_kzf_swadesh-1	kzf	many	na-dea	na-dea	
rosettaproject_kzf_swadesh-1	kzf	meat	isi	isi	
rosettaproject_kzf_swadesh-1	kzf	moon	vula	vula	
rosettaproject_kzf_swadesh-1	kzf	mother	iⁿdo	iⁿdo	
rosettaproject_kzf_swadesh-1	kzf	mountain	bulu	bulu	
rosettaproject_kzf_swadesh-1	kzf	mouth	suⁿba	suⁿba	
rosettaproject_kzf_swadesh-1	kzf	name	saŋa	saŋa	
rosettaproject_kzf_swadesh-1	kzf	narrow	na-pii	na-pii	
rosettaproject_kzf_swadesh-1	kzf	near	na-mosu	na-mosu	
rosettaproject_kzf_swadesh-1	kzf	neck	taⁿbolo	taⁿbolo	
rosettaproject_kzf_swadesh-1	kzf	new	na-bou	na-bou	
rosettaproject_kzf_swadesh-1	kzf	night	{ŋ}gaveŋi	{ŋ}gaveŋi	
rosettaproject_kzf_swadesh-1	kzf	nose	oŋe	oŋe	
rosettaproject_kzf_swadesh-1	kzf	old	na-tuʔa	na-tuʔa	
rosettaproject_kzf_swadesh-1	kzf	one	sa-oŋu	sa-oŋu	
rosettaproject_kzf_swadesh-1	kzf	person	tau	tau	
rosettaproject_kzf_swadesh-1	kzf	play	no-more	no-more	
rosettaproject_kzf_swadesh-1	kzf	pull	noⁿba-taǰa	noⁿba-tad͡ʒa	
rosettaproject_kzf_swadesh-1	kzf	push	nan-tuⁿbo	nan-tuⁿbo	
rosettaproject_kzf_swadesh-1	kzf	rain	uǰa	ud͡ʒa	
rosettaproject_kzf_swadesh-1	kzf	red	na-lei	na-lei	
rosettaproject_kzf_swadesh-1	kzf	right	{ŋ}gana	{ŋ}gana	
rosettaproject_kzf_swadesh-1	kzf	river	salu nu ue	salu nu ue	
rosettaproject_kzf_swadesh-1	kzf	road	ǰala	d͡ʒala	
rosettaproject_kzf_swadesh-1	kzf	root	kale	kale	
rosettaproject_kzf_swadesh-1	kzf	rope	kaloro	kaloro	
rosettaproject_kzf_swadesh-1	kzf	rotten	na-vau	na-vau	
rosettaproject_kzf_swadesh-1	kzf	round	na-lioŋu	na-lioŋu	
rosettaproject_kzf_swadesh-1	kzf	rub	noⁿba-sosoro	noⁿba-sosoro	
rosettaproject_kzf_swadesh-1	kzf	salt	gara	gara	
rosettaproject_kzf_swadesh-1	kzf	sand	bone	bone	
rosettaproject_kzf_swadesh-1	kzf	say	naŋ-uli	naŋ-uli	
rosettaproject_kzf_swadesh-1	kzf	sea	tasi	tasi	
rosettaproject_kzf_swadesh-1	kzf	seed	savu	savu	
rosettaproject_kzf_swadesh-1	kzf	sew	no-ǰau	no-d͡ʒau	
rosettaproject_kzf_swadesh-1	kzf	sharp	na-taǰa	na-tad͡ʒa	
rosettaproject_kzf_swadesh-1	kzf	short	na-ede	na-ede	
rosettaproject_kzf_swadesh-1	kzf	sing	no-dade	no-dade	
rosettaproject_kzf_swadesh-1	kzf	sit	neka-toko	neka-toko	
rosettaproject_kzf_swadesh-1	kzf	skin	kuli	kuli	
rosettaproject_kzf_swadesh-1	kzf	sky	laŋi	laŋi	
rosettaproject_kzf_swadesh-1	kzf	sleep	no-turu	no-turu	
rosettaproject_kzf_swadesh-1	kzf	small	naⁿgedi (kedi)	naⁿgedi (kedi)	
rosettaproject_kzf_swadesh-1	kzf	smell	noⁿpe-soa	noⁿpe-soa	
rosettaproject_kzf_swadesh-1	kzf	smoke	raŋasu	raŋasu	
rosettaproject_kzf_swadesh-1	kzf	smooth	na-lusu	na-lusu	
rosettaproject_kzf_swadesh-1	kzf	snake	ule	ule	
rosettaproject_kzf_swadesh-1	kzf	some	bara sakuya	bara sakuya	
rosettaproject_kzf_swadesh-1	kzf	spit	no-tailu	no-tailu	
rosettaproject_kzf_swadesh-1	kzf	split	noⁿba-biŋga	noⁿba-biŋga	
rosettaproject_kzf_swadesh-1	kzf	stab	no{m}ba-tosu	no{m}ba-tosu	
rosettaproject_kzf_swadesh-1	kzf	stand	neka-{ŋ}gore	neka-{ŋ}gore	
rosettaproject_kzf_swadesh-1	kzf	star	betue	betue	
rosettaproject_kzf_swadesh-1	kzf	stick	leⁿbau	leⁿbau	
rosettaproject_kzf_swadesh-1	kzf	suck	nan-tomi	nan-tomi	
rosettaproject_kzf_swadesh-1	kzf	sun	mata eo	mata eo	
rosettaproject_kzf_swadesh-1	kzf	tail	lelo	lelo	
rosettaproject_kzf_swadesh-1	kzf	they	ira	ira	
rosettaproject_kzf_swadesh-1	kzf	thick	na-ku{m}ba	na-ku{m}ba	
rosettaproject_kzf_swadesh-1	kzf	thin	na-nipi	na-nipi	
rosettaproject_kzf_swadesh-1	kzf	think	nom-[pekiri]	nom-[pekiri]	
rosettaproject_kzf_swadesh-1	kzf	thou	iko	iko	
rosettaproject_kzf_swadesh-1	kzf	thou	komi	komi	
rosettaproject_kzf_swadesh-1	kzf	three	tolu-oŋu	tolu-oŋu	
rosettaproject_kzf_swadesh-1	kzf	throw	no{m}ba-re{m}pe	no{m}ba-re{m}pe	
rosettaproject_kzf_swadesh-1	kzf	tie	nom-poʔu	nom-poʔu	
rosettaproject_kzf_swadesh-1	kzf	tongue	ǰila	d͡ʒila	
rosettaproject_kzf_swadesh-1	kzf	tooth	ŋisi	ŋisi	
rosettaproject_kzf_swadesh-1	kzf	tree	kayu	kayu	
rosettaproject_kzf_swadesh-1	kzf	turn	no{m}pa-tuobo	no{m}pa-tuobo	
rosettaproject_kzf_swadesh-1	kzf	two	roŋu	roŋu	
rosettaproject_kzf_swadesh-1	kzf	vomit	ne-lua	ne-lua	
rosettaproject_kzf_swadesh-1	kzf	warm	na-pane	na-pane	
rosettaproject_kzf_swadesh-1	kzf	wet	na-sii	na-sii	
